date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-01 17:20:02,OpheliaNym,Pupi18054216,0,0,1,"E viceversa! CEO Merck in CDA Microsoft che ha brevettato ebola (il virus) e sviluppato il vaccino che sta arrivando in tavola a giorni toh.. in EU, mica a casa loro! Urge il test post marketing e dove se non dove hanno creato l'allarme ipocondria????",,,,1212423248350240774,https://twitter.com/OpheliaNym/status/1212423248350240774
2020-01-01 17:19:24,ell160,ebola_espana,0,0,0," ",,,,1212423088840871941,https://twitter.com/ell160/status/1212423088840871941
2020-01-01 17:19:00,VlRUS_EBOLA,,1,3,4," ÚLTIMO MINUTO Se suspende el cambio de año, hoy es 32 de Diciembre de 2019... ...y contando.",,,,1212422988898942979,https://twitter.com/VlRUS_EBOLA/status/1212422988898942979
2020-01-01 17:18:04,NutritionMagUsa,,0,0,1,"Nutrition - Vaccination> CDC and FDA ""tag-teaming"" Ebola biow... http://bit.ly/2FdGXNC #nutrition",,,#nutrition,1212422750213672960,https://twitter.com/NutritionMagUsa/status/1212422750213672960
2020-01-01 17:16:51,kait_elinsky,CarlosDoesWorld,1,0,1,"honestly would debatably contract Ebola.",,,,1212422447682785286,https://twitter.com/kait_elinsky/status/1212422447682785286
2020-01-01 17:16:26,k_efff,Theo_Muhia,1,0,1,"Brutal kuliko ebola",,,,1212422340073721857,https://twitter.com/k_efff/status/1212422340073721857
2020-01-01 17:14:31,sranaya_ebola,,0,0,0,"Тупо триггерюсь со своих ног они вроде похудели но все равно блять что с вами не так ненавижу хочу плакать очень сильно эх убеееейййтттееее меняяяяя",,,,1212421857972015104,https://twitter.com/sranaya_ebola/status/1212421857972015104
2020-01-01 17:14:23,Gerjon_,,1,7,6," As tensions around the U.S. Embassy in #Iraq are rising, ""Ebola jet"" Phoenix Air N173PA, known for providing U.S. Government services, flew from the US to Bahrain. 21:50-23:30 UTC ground stop at Washington (IAD) with transponder running. #potn #avgeek #IraqEmbassyAttack https://twitter.com/EHSBradar/status/1212274079471943680",,,#Iraq #potn #avgeek #IraqEmbassyAttack,1212421827177451520,https://twitter.com/Gerjon_/status/1212421827177451520
2020-01-01 17:13:48,LaloniPOLAMALU_,,1,0,0,"My dad has a nice dinner planned tonight and I sound like I got ebola ",,,,1212421678845874178,https://twitter.com/LaloniPOLAMALU_/status/1212421678845874178
2020-01-01 17:12:20,klgthomas,,0,7,25,"A nice start to 2020: my journal article with @AlphaSenkpeni1 on journalism ethics in #Ebola outbreaks out today in @JournalofEthics https://journalofethics.ama-assn.org/article/what-should-health-science-journalists-do-epidemic-responses/2020-01 “The characteristics of an ethical, rigorous journalist are not unlike those of a good clinician.” Thanks to @AbraarKaran",,@AlphaSenkpeni1 @JournalofEthics @AbraarKaran,#Ebola,1212421309126365185,https://twitter.com/klgthomas/status/1212421309126365185
2020-01-01 17:11:33,Enqvist666,,0,0,0,"Just the beginning - Europe (1988) 6,66 km @4’23”/km Inte ett löpsteg på 2,5 vecka pga. luftburen ebola alternativt luftrörskatarr, så pingislungan satt som en smäck! Körde även 10 minuter minicirkel… https://www.instagram.com/p/B6yPJbvDwPU/?igshid=gq2lbcvujyrj",,,,1212421112459669504,https://twitter.com/Enqvist666/status/1212421112459669504
2020-01-01 17:09:48,dr_zenitram,happymom010101,0,0,1,"Is it the Ebola virus? Have you checked? https://en.wikipedia.org/wiki/Ebola_vaccine",,,,1212420671231471616,https://twitter.com/dr_zenitram/status/1212420671231471616
2020-01-01 17:09:32,LegacyMalcolm,desideriale,2,0,0,"? Je réponds à votre affirmation sur Ebola. Je vous donne les sources qui prouvent l’origine et l’objectif de cette maladie. Si le monde est plus sournois que vous pouvez le croire. Je vous invite à revoir cette émission. ",,,,1212420606362296321,https://twitter.com/LegacyMalcolm/status/1212420606362296321
2020-01-01 17:08:44,sranaya_ebola,,0,0,0,"Хочу тупо ПОЛНОСТЬЮ переделать Тогу а а а а а а а Меня бесит как смотрится пошивная часть тупо болтается как мешок Думаю если постирать мб хотя б кофта сядет но лол а если это все полиняет габарда же синтетика хуяк и все в говно Мееееххххх",,,,1212420402590425089,https://twitter.com/sranaya_ebola/status/1212420402590425089
2020-01-01 17:08:20,happymom010101,dr_zenitram,0,0,1,"Oh you have the Ebola vaccine too?",,,,1212420302791233538,https://twitter.com/happymom010101/status/1212420302791233538
2020-01-01 17:08:15,SheepDuster,micklynn84,0,1,0,"Will ebola still be rare when people are lining up to have a live viral ebola vaccine injected under their skin?",,,,1212420283249750016,https://twitter.com/SheepDuster/status/1212420283249750016
2020-01-01 17:06:17,dr_zenitram,happymom010101,1,0,1,"That would be highly difficult, considering the Ebola vaccine does not contain Ebola virus.",,,,1212419788628283395,https://twitter.com/dr_zenitram/status/1212419788628283395
2020-01-01 17:05:44,happymom010101,RogueTrader84,2,0,1,"How will it kill kids in America where Ebola doesn’t exist? You big pharma troll",,,,1212419646672056321,https://twitter.com/happymom010101/status/1212419646672056321
2020-01-01 17:05:40,slamncram,spacerenegades,0,0,0,"I’m ready for it tbh especially because now when I’m watching House and some Weird Nasty Shit is happening Steph just yells “IT’S EBOLA” and I’m like “PARDON”",,,,1212419631601684480,https://twitter.com/slamncram/status/1212419631601684480
2020-01-01 17:04:47,spacerenegades,slamncram,1,0,0,"This book is why I knew so much random shit about Ebola before the crisis happened!!! It really has some stunning visuals that you really....will never forget.",,,,1212419408641044481,https://twitter.com/spacerenegades/status/1212419408641044481
2020-01-01 17:03:49,happymom010101,RogueTrader84,2,0,2,"You are so messed up in the head that you guys believe whatever vaccine there is if you don’t get it you automatically get the disease. How the f do you get Ebola when it doesn’t even exist here? Although a side effect of the Ebola vaccine is Ebola and god knows what else",,,,1212419167099539456,https://twitter.com/happymom010101/status/1212419167099539456
2020-01-01 17:02:26,AfricaAtLSE,,0,1,1,"Procedures for dealing with #Ebola cases across borders must address the moral, social and political dilemmas of dealing with families and kinship. ",,,#Ebola,1212418816967348224,https://twitter.com/AfricaAtLSE/status/1212418816967348224
2020-01-01 17:01:39,slowbob,,0,0,0,"CDC and FDA “tag-teaming” Ebola bioweapons psy-op to push dangerous vaccines as part of an Ebola outbreak mass theater operation ",,,,1212418621412122625,https://twitter.com/slowbob/status/1212418621412122625
2020-01-01 17:00:15,_Grazgraz,,1,6,13,"Oh les gens qui font des reportages de 90 minutes sur leurs nouvel an sur snap j’espère vous allez chopper ebola c’est bon on s’en branle",,,,1212418269954629632,https://twitter.com/_Grazgraz/status/1212418269954629632
2020-01-01 16:56:08,otrlopes,slavoj_zeke,0,0,1,"Humano x vírus ebola",,,,1212417231805722629,https://twitter.com/otrlopes/status/1212417231805722629
2020-01-01 16:53:08,sallyKP,,2,23,25," Pay Attention. Losing exemptions WILL make it almost impossible for your doctor to write a medical vaccine exemption—even if your child was previously injured by vaccines! There are over 200 vaccines in the FDA’s pipeline. The Ebola vaccine was just fast tracked.",,,,1212416475417513984,https://twitter.com/sallyKP/status/1212416475417513984
2020-01-01 16:51:52,vgruhn,,0,0,1,"One definition of madness is repeating the same thing but expecting different results. Would further increasing the military engagement in this response address the underlying politics and mistrust playing out in the #epidemic? #Ebola ",,,#epidemic #Ebola,1212416160702050305,https://twitter.com/vgruhn/status/1212416160702050305
2020-01-01 16:49:45,Michel41996752,ch_coulon,1,2,8,"Pire que Macron ? Non, c'est impossible, il est à lui tout seul pire que la malaria la peste bubonique, la rage et la fièvre ébola réunies ! ",,,,1212415627308281856,https://twitter.com/Michel41996752/status/1212415627308281856
2020-01-01 16:49:30,spamerino_,,0,0,0,"Ébola-chan se está garchando a todos(?",,,,1212415564632641536,https://twitter.com/spamerino_/status/1212415564632641536
2020-01-01 16:48:15,LegacyMalcolm,desideriale,1,0,0,"Ebola cette fameuse maladie qui touche uniquement les peuples d’Afrique vivant sur un territoire qui intéresse le colon. Demandez-vous à quoi servent réellement ces bases militaires. https://m.ina.fr/video/MAC9505221512 https://edition.cnn.com/2014/08/04/health/experimental-ebola-serum/index.html",,,,1212415248151568384,https://twitter.com/LegacyMalcolm/status/1212415248151568384
2020-01-01 16:44:12,SaphatJ,,0,0,3,"FUCK FPL EBOLA GAME",,,,1212414231028621324,https://twitter.com/SaphatJ/status/1212414231028621324
2020-01-01 16:43:30,morynkashi,,1,0,2,"wach koulchi mred f bonne année? ow tgoul chdatkom ebola",,,,1212414054360395776,https://twitter.com/morynkashi/status/1212414054360395776
2020-01-01 16:43:23,vitz2904,HelenBranswell,0,1,1,"Not looking good. #Ebola #DRCongo.",,,#Ebola #DRCongo,1212414021963522048,https://twitter.com/vitz2904/status/1212414021963522048
2020-01-01 16:43:14,JWPaller,,1,0,0,"7. Cure for Ebola. The disease devastated Eastern DRC, but researchers led by doctor Jean-Jacques Muyembe cured two people. The cure might be a global public health changer.",,,,1212413985540038661,https://twitter.com/JWPaller/status/1212413985540038661
2020-01-01 16:40:43,Chahali,mollel98,1,1,4,"Ubuyu unatumika kama mbinu muhimu ya watawala kuwapumbaza watawaliwa. Angalia yule empty brain Bashite anavyohangaika na insta as if ni ofisi ya serikali. Halafu mix ya ubuyu na picha/video za utupu ni hatari kama ndoa ya virusi vya ukimwi na vya ebola ",,,,1212413354146443264,https://twitter.com/Chahali/status/1212413354146443264
2020-01-01 16:40:23,ibrahimtigli,,0,1,11,"2020'de Afrika'da açlık, yoksunluk, şiddet, ebola devam ederken yükselen Afrika'da devam edecek...",,,,1212413269002137601,https://twitter.com/ibrahimtigli/status/1212413269002137601
2020-01-01 16:39:48,bot_disease,,0,0,0,"【エボラ出血熱（Ebola hemorrhagic fever）】エボラウイルスによる急性ウイルス性感染症。出血熱の一つ。一類感染症の第一号。主な症状は発熱、悪寒、頭痛、筋肉痛、食欲不振、嘔吐、下痢、腹痛など。 進行後は全身に出血、吐血、下血がみられ、死亡する。致死率約70％。",,,,1212413123065348096,https://twitter.com/bot_disease/status/1212413123065348096
2020-01-01 16:39:21,newstwiteafrica,,0,0,0,"Ebola was almost contained in Congo. A wave of violence thre.. @newstwiteafrica - @InvestCrypForex - Washingtonpost - Twitter - News - Noticias - Bitcoin - CryptoCurrency - Forex",,@newstwiteafrica @InvestCrypForex,,1212413008812613632,https://twitter.com/newstwiteafrica/status/1212413008812613632
2020-01-01 16:39:09,happymom010101,michaelmina_lab,0,0,1,"Also what is “unethical” about doing the study on Ebola vaccine that just got approved? Oh wait 3-2-1 ebola outbreak coming to a city near you and everyone needs the vaccine. Watch.",,,,1212412956690059264,https://twitter.com/happymom010101/status/1212412956690059264
2020-01-01 16:37:30,HarunMaruf,,7,19,55,"Africa Starts 2020 Battling Extremism, Ebola and Hunger ",,,,1212412541365817349,https://twitter.com/HarunMaruf/status/1212412541365817349
2020-01-01 16:37:28,DianaOrrock,,0,5,12,"Government and Big pHARMa are getting desperate in pushing their untested poison injections. First it’s a measles crisis, now it’s a Dengue “crisis” and an Ebola “crisis” is sure to be right around the corner. #hoax",,,#hoax,1212412534092783618,https://twitter.com/DianaOrrock/status/1212412534092783618
2020-01-01 16:36:55,Aysherhknk,Zaddy_nomso,0,0,0,"Ebola days ",,,,1212412398084251650,https://twitter.com/Aysherhknk/status/1212412398084251650
2020-01-01 16:36:42,floramp4,,0,0,4,"yall niggas remember ebola?... lol yea i got that",,,,1212412342501285889,https://twitter.com/floramp4/status/1212412342501285889
2020-01-01 16:34:20,sranaya_ebola,,0,0,1,"Ого ивангай жив вау",,,,1212411745064693761,https://twitter.com/sranaya_ebola/status/1212411745064693761
2020-01-01 16:34:04,RockN213,wallington_jp,0,0,0,"Obama also did during the floods of Louisiana, the Ebola breakout and tornado disasters",,,,1212411680002580481,https://twitter.com/RockN213/status/1212411680002580481
2020-01-01 16:33:47,jonnyhope77,,1,0,1,"Was meant to be out on my customary New Year’s Day drinky poo’s. Instead I’m watching the towering inferno with the worst case of Ebola I’ve ever had . Happy fucking new year ",,,,1212411606983958528,https://twitter.com/jonnyhope77/status/1212411606983958528
2020-01-01 16:33:40,watchingeye,,0,0,0,"CDC and FDA “tag-teaming” Ebola bioweapons psy-op to push dangerous vaccines as part of an Ebola outbreak mass theater operation ",,,,1212411579788152832,https://twitter.com/watchingeye/status/1212411579788152832
2020-01-01 16:31:41,ImAnodised,GonZoHenny,1,0,0,"What if my guy has Ebola ",,,,1212411079126585346,https://twitter.com/ImAnodised/status/1212411079126585346
2020-01-01 16:31:22,DrumChronicles,,0,0,0,"#DRC Eastern Congo Ebola crisis 31/12/2019 - 3 new cases 0 deaths reported - Outbreak total 3'380 cases 2'232 deaths - new cases reported at Butembo and Katwa - violent threats to burn Biakato Mines health centre - triage station destroyed Pakanza health area",,,#DRC,1212411000986755073,https://twitter.com/DrumChronicles/status/1212411000986755073
2020-01-01 16:29:45,AfricaCDC,,0,9,27,"Community leaders from 8 villages in Irumu & Nyakunde Health Areas, #DRCongo, receive orientation by the communications sub-commission on activities at the Makayanga #Ebola Treatment Centre to increase understanding &amp; dispel rumours and misinformation about treatment centres ",,,#DRCongo #Ebola,1212410593875021825,https://twitter.com/AfricaCDC/status/1212410593875021825
2020-01-01 16:29:44,sranaya_ebola,,1,0,1,"Почему дети в аватарии такие злые(((( я же просто кидала снежки((((((((проходила акцию((((( если не хочешь чтобы в тебя кидались не ходи на улицу(((((((((я ей ведь даже ничего и не сказала(((((((((((",,,,1212410588418256896,https://twitter.com/sranaya_ebola/status/1212410588418256896
2020-01-01 16:29:38,SueSpeakeLMFT,DrNancyMD,0,0,0,"I'm happy for you that you've found a better place. I felt badly for what you must have gone through related to the Ebola crisis. People can be so horrible, when they do not have the facts and make assumptions. Happy New Year!",,,,1212410562862178304,https://twitter.com/SueSpeakeLMFT/status/1212410562862178304
2020-01-01 16:28:51,desideriale,LegacyMalcolm,3,0,0,"Dans les tréfonds des terres il y a+++ de tribus qui vivent comme à l age de pierre Mdr un récit de touristes & guide (safari) perdus, tombés au milieu d un affrontement entre tribus Et ts ces gamins par femme Ce continent est biberonné car seul il ne sait rien faire A part ébola",,,,1212410364710866945,https://twitter.com/desideriale/status/1212410364710866945
2020-01-01 16:27:09,BlahitsCaro,,1,0,1,"speaking of, remember that one time i gave you ebola @phildaflip?? ",,@phildaflip,,1212409938464722945,https://twitter.com/BlahitsCaro/status/1212409938464722945
2020-01-01 16:26:54,gravy_daddy,e_mortiboy,0,0,1,"ebola is a CONTINENT not a country ",,,,1212409873717182464,https://twitter.com/gravy_daddy/status/1212409873717182464
